Sample,OTU,Classification,Taxon Similarity,Sequences
ARM1AWET,OTU28,Arthropoda;Insecta;Lepidoptera;;;;,90.81,20
ARM1AWET,OTU30,Arthropoda;Insecta;Lepidoptera;Erebidae;Erebinae;;,90.15,19
ARM1AWET,OTU31,Arthropoda;Insecta;Lepidoptera;Depressariidae;Stenomatinae;Antaeotricha;Antaeotricha Janzen208,97.15,19
ARM1AWET,OTU32,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Melolonthinae;Phyllophaga;Phyllophaga chiriquina,94.97,18
ARM1AWET,OTU36,;;;;;;,0,17
ARM1AWET,OTU34,Arthropoda;Insecta;Diptera;;;;,95.81,17
ARM1AWET,OTU35,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Melolonthinae;Phyllophaga;Phyllophaga morganellaASolis02,97.8,17
ARM1AWET,OTU33,Arthropoda;Insecta;Lepidoptera;Gelechiidae;;geleBioLep01;geleBioLep01 BioLep4740,91.9,17
ARM1AWET,OTU38,Arthropoda;Insecta;Coleoptera;Cerambycidae;Lamiinae;Lepturges;Lepturges limpidusAS1,95.62,16
ARM1AWET,OTU37,;;;;;;,0,16
ARM1AWET,OTU39,Arthropoda;Insecta;Coleoptera;Tenebrionidae;;;,91.65,15
ARM1AWET,OTU41,;;;;;;,0,15
ARM1AWET,OTU40,Arthropoda;Insecta;Coleoptera;Curculionidae;;;,92.76,15
ARM1AWET,OTU43,;;;;;;,0,14
ARM1AWET,OTU42,Arthropoda;Insecta;Lepidoptera;Noctuidae;Acontiinae;Chalenata;Chalenata Poole01,96.49,14
ARM1AWET,OTU44,;;;;;;,0,13
ARM1AWET,OTU48,Arthropoda;Insecta;Diptera;;;;,96.25,11
ARM1AWET,OTU47,;;;;;;,0,11
ARM1AWET,OTU46,;;;;;;,0,11
ARM1AWET,OTU45,Arthropoda;Insecta;Hemiptera;Cicadellidae;;;,97.8,11
ARM1AWET,OTU50,;;;;;;,0,10
ARM1AWET,OTU51,Arthropoda;Insecta;Lepidoptera;Noctuidae;Noctuinae;Spodoptera;Spodoptera pulchella,94.52,10
ARM1AWET,OTU52,Arthropoda;Insecta;Lepidoptera;Limacodidae;Limacodinae;Natada;Natada kokiiDHJ01,97.81,10
ARM1AWET,OTU49,Arthropoda;Insecta;Coleoptera;Tenebrionidae;;;,92.09,10
ARM1AWET,OTU54,;;;;;;,0,9
ARM1AWET,OTU53,Arthropoda;Insecta;Lepidoptera;Erebidae;Boletobiinae;Prosoparia;Prosoparia tenebrosa,90.81,9
ARM1AWET,OTU56,;;;;;;,0,8
ARM1AWET,OTU57,;;;;;;,0,8
ARM1AWET,OTU55,Arthropoda;Insecta;Coleoptera;Staphylinidae;Oxytelinae;Carpelimus;,96.71,8
ARM1AWET,OTU61,Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophorinae;Coleophora;Coleophora epijudaica,90.37,8
ARM1AWET,OTU60,Arthropoda;Insecta;Diptera;;;;,97.13,8
ARM1AWET,OTU58,;;;;;;,0,8
ARM1AWET,OTU59,Arthropoda;Insecta;Lepidoptera;Nepticulidae;;;,97.35,8
ARM1AWET,OTU67,;;;;;;,0,6
ARM1AWET,OTU69,Arthropoda;Insecta;Lepidoptera;Gelechiidae;;gelMalaise01;gelMalaise01 Malaise8081,94.53,6
ARM1AWET,OTU66,Arthropoda;Insecta;Diptera;Cecidomyiidae;;;,92.07,6
ARM1AWET,OTU63,;;;;;;,0,6
ARM1AWET,OTU62,;;;;;;,0,6
ARM1AWET,OTU65,Arthropoda;Insecta;Diptera;Phoridae;Metopininae;Nothomicrodon;Nothomicrodon sp. 1 GS-2016,90.81,6
ARM1AWET,OTU64,;;;;;;,0,6
ARM1AWET,OTU68,;;;;;;,0,6
ARM1AWET,OTU72,Arthropoda;Insecta;Lepidoptera;Limacodidae;Limacodinae;Euprosterna;Euprosterna hosia,97.81,5
ARM1AWET,OTU73,Arthropoda;Insecta;Diptera;Phoridae;;;,96.7,5
ARM1AWET,OTU70,Arthropoda;Insecta;Hemiptera;Delphacidae;;;,94.74,5
ARM1AWET,OTU71,Arthropoda;Insecta;Hemiptera;;;;,97.79,5
ARM1AWET,OTU76,Arthropoda;Insecta;Lepidoptera;Tineidae;;;,97.14,5
ARM1AWET,OTU77,Arthropoda;Insecta;Diptera;Sciaridae;;;,94.49,5
ARM1AWET,OTU74,;;;;;;,0,5
ARM1AWET,OTU75,;;;;;;,0,5
ARM1AWET,OTU78,Arthropoda;Arachnida;Trombidiformes;Erythraeidae;;;,93.83,5
ARM1AWET,OTU79,;;;;;;,0,5
ARM1AWET,OTU80,Arthropoda;Insecta;Diptera;;;;,95.6,5
ARM1AWET,OTU1,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Trizogeniates;Trizogeniates foveicollis,97.59,470
ARM1AWET,OTU2,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Melolonthinae;Phyllophaga;Phyllophaga morganellaASolis02,97.96,282
ARM1AWET,OTU3,;;;;;;,0,273
ARM1AWET,OTU4,Arthropoda;Insecta;Hemiptera;Cicadidae;Cicadinae;Fidicina;Fidicina mannifera,97.81,208
ARM1AWET,OTU5,Arthropoda;Insecta;Lepidoptera;Erebidae;Calpinae;Herminodes;Herminodes Poole09,96.27,186
ARM1AWET,OTU6,Arthropoda;Insecta;Lepidoptera;Pyralidae;Chrysauginae;Lophopleura;Lophopleura eurzonalis,95.62,167
ARM1AWET,OTU7,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Melolonthinae;Phyllophaga;Phyllophaga guapilesea,90.33,163
ARM1AWET,OTU8,;;;;;;,0,160
ARM1AWET,OTU9,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Callistethus;Callistethus sp,97.59,151
ARM1AWET,OTU10,Arthropoda;Insecta;Lepidoptera;Tineidae;;;,97.8,126
ARM1AWET,OTU11,;;;;;;,0,116
ARM1AWET,OTU12,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Callistethus;Callistethus schneideri,96.71,109
ARM1AWET,OTU13,;;;;;;,0,76
ARM1AWET,OTU14,Arthropoda;Insecta;Psocodea;Psocidae;;;,92.01,65
ARM1AWET,OTU15,Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleocharinae;;,95.69,65
ARM1AWET,OTU16,;;;;;;,0,43
ARM1AWET,OTU18,Arthropoda;Insecta;Lepidoptera;Depressariidae;Stenomatinae;Antaeotricha;Antaeotricha Janzen208,97.15,35
ARM1AWET,OTU17,;;;;;;,0,35
ARM1AWET,OTU19,;;;;;;,0,34
ARM1AWET,OTU20,Arthropoda;Insecta;Lepidoptera;Crambidae;Spilomelinae;Conchylodes;Conchylodes grammaphora,91.25,33
ARM1AWET,OTU21,;;;;;;,0,32
ARM1AWET,OTU23,;;;;;;,0,31
ARM1AWET,OTU22,Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleocharinae;;,96.25,31
ARM1AWET,OTU25,Arthropoda;Insecta;Lepidoptera;Gelechiidae;;geleBioLep01;geleBioLep01 BioLep4740,91.9,28
ARM1AWET,OTU24,Arthropoda;Insecta;Lepidoptera;;;;,90.81,28
ARM1AWET,OTU26,Arthropoda;Insecta;Lepidoptera;Gelechiidae;Dichomeridinae;Dichomeris;Dichomeris Janzen376,96.05,26
ARM1AWET,OTU27,Arthropoda;Insecta;Lepidoptera;Erebidae;Erebinae;;,90.15,25
ARM1AWET,OTU28,Arthropoda;Insecta;Coleoptera;Chrysomelidae;Galerucinae;;,91.47,22
ARM1AWET,OTU30,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Melolonthinae;Phyllophaga;Phyllophaga chiriquina,94.97,21
ARM1AWET,OTU31,;;;;;;,0,21
ARM1AWET,OTU29,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Pelidnota;Pelidnota notata,96.49,21
ARM1AWET,OTU32,Arthropoda;Insecta;Psocodea;Psocidae;;;,97.93,20
ARM1AWET,OTU33,Arthropoda;Insecta;Lepidoptera;Depressariidae;Depressariinae;Gonada;Gonada cabima,96.92,18
ARM1AWET,OTU36,;;;;;;,0,17
ARM1AWET,OTU34,;;;;;;,0,17
ARM1AWET,OTU35,Arthropoda;Insecta;Diptera;Cecidomyiidae;;;,92.07,17
ARM1AWET,OTU38,Arthropoda;Arachnida;Trombidiformes;Erythraeidae;;;,94.05,16
ARM1AWET,OTU37,Arthropoda;Insecta;Lepidoptera;Erebidae;Calpinae;Goniohelia;Goniohelia pangraptica,97.81,16
ARM1AWET,OTU39,Arthropoda;Insecta;Coleoptera;Tenebrionidae;;;,91.65,15
ARM1AWET,OTU40,Arthropoda;Insecta;Lepidoptera;Noctuidae;;;,92.32,15
ARM1AWET,OTU43,Arthropoda;Insecta;Lepidoptera;Noctuidae;Noctuinae;Spodoptera;Spodoptera pulchella,94.53,14
ARM1AWET,OTU42,Arthropoda;Insecta;Lepidoptera;Noctuidae;Acontiinae;Chalenata;Chalenata Poole01,96.49,14
ARM1AWET,OTU41,Arthropoda;Insecta;Coleoptera;Curculionidae;;;,92.76,14
ARM1AWET,OTU44,Arthropoda;Insecta;Lepidoptera;Erebidae;Boletobiinae;Prosoparia;Prosoparia tenebrosa,90.81,13
ARM1AWET,OTU46,;;;;;;,0,12
ARM1AWET,OTU45,Arthropoda;Insecta;Diptera;Ceratopogonidae;;;,97.14,12
ARM1AWET,OTU48,;;;;;;,0,11
ARM1AWET,OTU47,;;;;;;,0,11
ARM1AWET,OTU50,Arthropoda;Insecta;Coleoptera;Tenebrionidae;;;,92.09,10
ARM1AWET,OTU49,Arthropoda;Insecta;Lepidoptera;Nepticulidae;;;,97.35,10
ARM1AWET,OTU51,Arthropoda;Insecta;Diptera;Phoridae;Metopininae;Nothomicrodon;Nothomicrodon sp. 1 GS-2016,90.81,9
ARM1AWET,OTU52,;;;;;;,0,9
ARM1AWET,OTU53,Arthropoda;Insecta;Lepidoptera;Tineidae;;;,95.38,9
ARM1AWET,OTU54,Arthropoda;Insecta;Diptera;;;;,95.81,8
ARM1AWET,OTU56,Arthropoda;Insecta;Lepidoptera;Limacodidae;Limacodinae;Natada;Natada kokiiDHJ01,97.81,8
ARM1AWET,OTU57,Arthropoda;Insecta;Lepidoptera;Noctuidae;Acontiinae;Nanamonodes;Nanamonodes sp.,93.65,8
ARM1AWET,OTU55,Arthropoda;Insecta;Diptera;Cecidomyiidae;;;,90.11,8
ARM1AWET,OTU60,Arthropoda;Insecta;Hemiptera;Delphacidae;;;,94.74,8
ARM1AWET,OTU58,;;;;;;,0,8
ARM1AWET,OTU59,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Melolonthinae;Phyllophaga;Phyllophaga morganellaASolis02,97.8,8
ARM1AWET,OTU61,Arthropoda;Insecta;Diptera;Phoridae;;;,97.08,7
ARM1AWET,OTU63,Arthropoda;Insecta;Diptera;;;;,97.13,7
ARM1AWET,OTU62,Arthropoda;Insecta;Diptera;Phoridae;Metopininae;Metopina;,97.94,7
ARM1AWET,OTU67,Arthropoda;Insecta;Lepidoptera;Tineidae;;tinBioLep01;tinBioLep01 BioLep5482,95.88,6
ARM1AWET,OTU69,;;;;;;,0,6
ARM1AWET,OTU66,;;;;;;,0,6
ARM1AWET,OTU65,Arthropoda;Insecta;Diptera;;;;,91.41,6
ARM1AWET,OTU64,;;;;;;,0,6
ARM1AWET,OTU68,Arthropoda;Insecta;Diptera;;;;,96.25,6
ARM1AWET,OTU72,;;;;;;,0,5
ARM1AWET,OTU73,;;;;;;,0,5
ARM1AWET,OTU70,Arthropoda;Insecta;Coleoptera;Cerambycidae;Lamiinae;Lepturges;Lepturges limpidusAS1,95.62,5
ARM1AWET,OTU71,Arthropoda;Insecta;Lepidoptera;Pyralidae;Chrysauginae;Lophopleura;Lophopleura eurzonalis,93.65,5
ARM1AWET,OTU76,Arthropoda;Insecta;Hemiptera;Cicadellidae;;;,97.8,5
ARM1AWET,OTU77,Arthropoda;Insecta;Diptera;;;;,95.59,5
ARM1AWET,OTU74,Arthropoda;Insecta;Coleoptera;Chelonariidae;;;,93.83,5
ARM1AWET,OTU75,Arthropoda;Insecta;Diptera;Sciaridae;;;,94.49,5
ARM1AWET,OTU78,;;;;;;,0,5
ARM1AWET,OTU79,;;;;;;,0,5
ARM1AWET,OTU1,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Trizogeniates;Trizogeniates foveicollis,97.59,513
ARM1AWET,OTU2,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Melolonthinae;Phyllophaga;Phyllophaga morganellaASolis02,97.99,301
ARM1AWET,OTU3,;;;;;;,0,293
ARM1AWET,OTU4,Arthropoda;Insecta;Hemiptera;Cicadidae;Cicadinae;Fidicina;Fidicina mannifera,97.81,224
ARM1AWET,OTU5,Arthropoda;Insecta;Lepidoptera;Erebidae;Calpinae;Herminodes;Herminodes Poole09,96.27,199
ARM1AWET,OTU6,;;;;;;,0,182
ARM1AWET,OTU7,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Callistethus;Callistethus schneideri,96.71,171
ARM1AWET,OTU8,;;;;;;,0,166
ARM1AWET,OTU9,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Callistethus;Callistethus sp,97.59,144
ARM1AWET,OTU10,Arthropoda;Insecta;Lepidoptera;Tineidae;;;,97.8,134
ARM1AWET,OTU11,Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleocharinae;;,95.77,114
ARM1AWET,OTU12,Arthropoda;Insecta;Lepidoptera;Pyralidae;Chrysauginae;Lophopleura;Lophopleura eurzonalis,95.62,104
ARM1AWET,OTU13,Arthropoda;Insecta;Psocodea;Psocidae;;;,92.01,102
ARM1AWET,OTU14,;;;;;;,0,89
ARM1AWET,OTU15,;;;;;;,0,69
ARM1AWET,OTU16,Arthropoda;Insecta;Lepidoptera;Crambidae;Spilomelinae;Conchylodes;Conchylodes grammaphora,91.25,42
ARM1AWET,OTU17,;;;;;;,0,40
ARM1AWET,OTU18,Arthropoda;Insecta;Lepidoptera;Noctuidae;;Catharina;Catharina sp.,90.59,39
ARM1AWET,OTU19,Arthropoda;Insecta;Lepidoptera;Depressariidae;Depressariinae;Gonada;Gonada cabima,96.93,34
ARM1AWET,OTU21,;;;;;;,0,34
ARM1AWET,OTU20,Arthropoda;Insecta;Lepidoptera;Depressariidae;Stenomatinae;Antaeotricha;Antaeotricha Janzen208,97.15,34
ARM1AWET,OTU23,Arthropoda;Insecta;Lepidoptera;Noctuidae;;;,92.32,33
ARM1AWET,OTU22,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Melolonthinae;Phyllophaga;Phyllophaga morganellaASolis02,97.8,33
ARM1AWET,OTU24,;;;;;;,0,32
ARM1AWET,OTU25,Arthropoda;Insecta;Lepidoptera;Noctuidae;Acontiinae;Chalenata;Chalenata Poole01,96.49,29
ARM1AWET,OTU26,Arthropoda;Insecta;Lepidoptera;Gelechiidae;Dichomeridinae;Dichomeris;Dichomeris Janzen376,96.05,28
ARM1AWET,OTU27,Arthropoda;Insecta;Lepidoptera;Gelechiidae;;geleBioLep01;geleBioLep01 BioLep4740,91.9,27
ARM1AWET,OTU28,Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleocharinae;;,96.25,26
ARM1AWET,OTU30,;;;;;;,0,25
ARM1AWET,OTU29,Arthropoda;Insecta;Coleoptera;Chrysomelidae;Galerucinae;;,91.47,25
ARM1AWET,OTU31,;;;;;;,0,24
ARM1AWET,OTU32,Arthropoda;Insecta;Lepidoptera;Tineidae;;tinBioLep01;tinBioLep01 BioLep5482,95.88,21
ARM1AWET,OTU33,;;;;;;,0,21
ARM1AWET,OTU34,Arthropoda;Insecta;Psocodea;Psocidae;;;,97.93,20
ARM1AWET,OTU36,;;;;;;,0,19
ARM1AWET,OTU35,;;;;;;,0,19
ARM1AWET,OTU38,Arthropoda;Insecta;Lepidoptera;Limacodidae;Limacodinae;Natada;Natada kokiiDHJ01,97.81,18
ARM1AWET,OTU39,Arthropoda;Insecta;Diptera;;;;,97.13,18
ARM1AWET,OTU37,Arthropoda;Insecta;Lepidoptera;;;;,90.81,18
ARM1AWET,OTU40,;;;;;;,0,16
ARM1AWET,OTU42,Arthropoda;Insecta;Coleoptera;Cerambycidae;Lamiinae;Lepturges;Lepturges limpidusAS1,95.62,15
ARM1AWET,OTU41,Arthropoda;Insecta;Diptera;Ceratopogonidae;;;,97.14,15
ARM1AWET,OTU45,Arthropoda;Insecta;Diptera;;;;,95.81,14
ARM1AWET,OTU44,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Pelidnota;Pelidnota notata,96.49,14
ARM1AWET,OTU43,Arthropoda;Insecta;Lepidoptera;Tineidae;;;,95.38,14
ARM1AWET,OTU46,Arthropoda;Insecta;Coleoptera;Curculionidae;;;,92.76,13
ARM1AWET,OTU47,Arthropoda;Insecta;Diptera;;;;,96.25,12
ARM1AWET,OTU49,;;;;;;,0,11
ARM1AWET,OTU48,Arthropoda;Insecta;Hemiptera;Cicadellidae;;;,97.8,11
ARM1AWET,OTU50,Arthropoda;Insecta;Lepidoptera;Noctuidae;Noctuinae;Spodoptera;Spodoptera pulchella,94.52,10
ARM1AWET,OTU51,;;;;;;,0,10
ARM1AWET,OTU52,;;;;;;,0,10
ARM1AWET,OTU53,;;;;;;,0,10
ARM1AWET,OTU54,Arthropoda;Insecta;Coleoptera;Tenebrionidae;;;,92.09,9
ARM1AWET,OTU55,Arthropoda;Insecta;Lepidoptera;Erebidae;Calpinae;Goniohelia;Goniohelia pangraptica,97.81,9
ARM1AWET,OTU56,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Melolonthinae;Phyllophaga;Phyllophaga chiriquina,94.97,9
ARM1AWET,OTU58,Arthropoda;Insecta;Lepidoptera;Nepticulidae;;;,97.35,8
ARM1AWET,OTU59,;;;;;;,0,8
ARM1AWET,OTU57,Arthropoda;Insecta;Diptera;Phoridae;;;,97.08,8
ARM1AWET,OTU61,Arthropoda;Insecta;Lepidoptera;Noctuidae;Acontiinae;Nanamonodes;Nanamonodes sp.,93.65,7
ARM1AWET,OTU60,;;;;;;,0,7
ARM1AWET,OTU63,Arthropoda;Insecta;Diptera;Sciaridae;;;,94.49,7
ARM1AWET,OTU62,Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophorinae;Coleophora;Coleophora epijudaica,90.37,7
ARM1AWET,OTU64,Arthropoda;Insecta;Diptera;Cecidomyiidae;;;,92.07,7
ARM1AWET,OTU65,Arthropoda;Insecta;Diptera;;;;,91.41,6
ARM1AWET,OTU67,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Melolonthinae;Phyllophaga;Phyllophaga sp,95.4,6
ARM1AWET,OTU66,Arthropoda;Insecta;Lepidoptera;Depressariidae;Stenomatinae;Stenoma;,97.58,6
ARM1AWET,OTU69,;;;;;;,0,6
ARM1AWET,OTU68,Arthropoda;Insecta;Diptera;Cecidomyiidae;;;,90.11,6
ARM1AWET,OTU70,;;;;;;,0,6
ARM1AWET,OTU83,;;;;;;,0,5
ARM1AWET,OTU82,Arthropoda;Insecta;Diptera;Drosophilidae;Drosophilinae;Drosophila;Drosophila bromeliae,90.17,5
ARM1AWET,OTU81,Arthropoda;Insecta;Diptera;;;;,90.97,5
ARM1AWET,OTU80,Arthropoda;Insecta;Lepidoptera;Pyralidae;Chrysauginae;Lophopleura;Lophopleura eurzonalis,93.65,5
ARM1AWET,OTU87,;;;;;;,0,5
ARM1AWET,OTU86,Arthropoda;Insecta;Coleoptera;Mycteridae;Eurypinae;;,97.8,5
ARM1AWET,OTU85,Arthropoda;Insecta;Lepidoptera;Tineidae;;;,97.14,5
ARM1AWET,OTU84,;;;;;;,0,5
ARM1AWET,OTU89,Arthropoda;Insecta;Diptera;Phoridae;Metopininae;Nothomicrodon;Nothomicrodon sp. 1 GS-2016,90.81,5
ARM1AWET,OTU88,;;;;;;,0,5
ARM1AWET,OTU90,;;;;;;,0,5
ARM1AWET,OTU72,Arthropoda;Insecta;Lepidoptera;Erebidae;Boletobiinae;Prosoparia;Prosoparia tenebrosa,90.81,5
ARM1AWET,OTU73,;;;;;;,0,5
ARM1AWET,OTU71,Arthropoda;Insecta;Lepidoptera;Gelechiidae;;gelMalaise01;gelMalaise01 Malaise8081,94.53,5
ARM1AWET,OTU76,Arthropoda;Insecta;Diptera;;;;,94.49,5
ARM1AWET,OTU77,Arthropoda;Insecta;Diptera;;;;,95.6,5
ARM1AWET,OTU74,Arthropoda;Insecta;Lepidoptera;Limacodidae;Limacodinae;Euprosterna;Euprosterna hosia,97.81,5
ARM1AWET,OTU75,Arthropoda;Insecta;Lepidoptera;Crambidae;Spilomelinae;Coenostolopsis;Coenostolopsis apicalis,91.47,5
ARM1AWET,OTU78,;;;;;;,0,5
ARM1AWET,OTU79,;;;;;;,0,5
ARM1AWET,OTU1,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Trizogeniates;Trizogeniates foveicollis,97.59,715
ARM1AWET,OTU2,;;;;;;,0,418
ARM1AWET,OTU3,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Melolonthinae;Phyllophaga;Phyllophaga morganellaASolis02,97.98,377
ARM1AWET,OTU4,;;;;;;,0,292
ARM1AWET,OTU5,Arthropoda;Insecta;Lepidoptera;Erebidae;Calpinae;Herminodes;Herminodes Poole09,96.27,247
ARM1AWET,OTU6,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Callistethus;Callistethus sp,97.59,210
ARM1AWET,OTU7,Arthropoda;Insecta;Hemiptera;Cicadidae;Cicadinae;Fidicina;Fidicina mannifera,97.81,205
ARM1AWET,OTU8,Arthropoda;Insecta;Lepidoptera;Tineidae;;;,97.8,203
ARM1AWET,OTU9,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Callistethus;Callistethus schneideri,96.92,182
ARM1AWET,OTU10,;;;;;;,0,174
ARM1AWET,OTU11,Arthropoda;Insecta;Lepidoptera;Pyralidae;Chrysauginae;Lophopleura;Lophopleura eurzonalis,95.62,162
ARM1AWET,OTU12,;;;;;;,0,162
ARM1AWET,OTU13,Arthropoda;Insecta;Psocodea;Psocidae;;;,92.01,143
ARM1AWET,OTU14,;;;;;;,0,138
ARM1AWET,OTU15,Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleocharinae;;,95.78,99
ARM1AWET,OTU16,Arthropoda;Insecta;Lepidoptera;Geometridae;Ennominae;Menophra;Menophra obtusata,92.34,77
ARM1AWET,OTU17,Arthropoda;Insecta;Lepidoptera;Crambidae;Spilomelinae;Conchylodes;Conchylodes grammaphora,91.25,72
ARM1AWET,OTU18,;;;;;;,0,60
ARM1AWET,OTU19,;;;;;;,0,58
ARM1AWET,OTU20,;;;;;;,0,52
ARM1AWET,OTU21,;;;;;;,0,49
ARM1AWET,OTU22,Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleocharinae;;,96.25,46
ARM1AWET,OTU23,Arthropoda;Insecta;Lepidoptera;Depressariidae;Stenomatinae;Antaeotricha;Antaeotricha Janzen208,97.15,45
ARM1AWET,OTU24,Arthropoda;Insecta;Lepidoptera;Noctuidae;Acontiinae;Chalenata;Chalenata Poole01,96.49,43
ARM1AWET,OTU25,;;;;;;,0,38
ARM1AWET,OTU27,Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rutelinae;Pelidnota;Pelidnota notata,96.49,34
ARM1AWET,OTU26,Arthropoda;Insecta;Lepidoptera;Gelechiidae;;geleBioLep01;geleBioLep01 BioLep4740,91.9,34
ARM1AWET,OTU28,Arthropoda;Insecta;Coleoptera;Curculionidae;;;,92.76,31
ARM1AWET,OTU29,Arthropoda;Insecta;Lepidoptera;Gelechiidae;Dichomeridinae;Dichomeris;Dichomeris Janzen376,96.05,29
ARM1AWET,OTU30,;;;;;;,0,27
ARM1AWET,OTU31,Arthropoda;Insecta;Lepidoptera;Depressariidae;Depressariinae;Gonada;Gonada cabima,96.93,26
ARM1AWET,OTU32,;;;;;;,0,25
ARM1AWET,OTU33,;;;;;;,0,25
ARM1AWET,OTU36,Arthropoda;Insecta;Psocodea;Psocidae;;;,97.93,24
ARM1AWET,OTU34,Arthropoda;Insecta;Coleoptera;Cerambycidae;Lamiinae;Lepturges;Lepturges limpidusAS1,95.62,24
ARM1AWET,OTU35,;;;;;;,0,24
ARM1AWET,OTU38,Arthropoda;Insecta;Coleoptera;Tenebrionidae;;;,91.65,23
ARM1AWET,OTU39,Arthropoda;Insecta;Lepidoptera;Erebidae;Calpinae;Goniohelia;Goniohelia pangraptica,97.81,23
ARM1AWET,OTU37,Arthropoda;Insecta;Coleoptera;Chrysomelidae;Galerucinae;;,91.47,23
ARM1AWET,OTU40,;;;;;;,0,22
