bin_uri,classification,ARM3AWET,DRA1AWET,ARM1AWET,BAL1AWET,WHE1AWET,WHE2AWET,ZET1AWET,ARM4AWET,BAL1BWET,DRA1BWET,WHE1BWET,WHE2BWET,ARM2BWET,ARM1BWET,ZET2AWET,ARM2AWET,ARM3BWET,ZET1BWET,ZET2BWET,ARM4BWET,ARM2ADRY,WHE1BDRY,BAL1BDRY,WHE1ADRY,WHE2BDRY,ARM4ADRY,BAL1ADRY,ARM3BDRY,ARM4BDRY,ZET1ADRY,ZET1BDRY,ARM1ADRY,ARM1BDRY,WHE2ADRY,ZET2ADRY,ARM3ADRY,DRA1BDRY,ZET2BDRY,DRA1ADRY,ARM2BDRY
BOLD:AEI8037,k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__,29,0,0,0,0,0,0,9,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AAK2055,k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Kalotermitidae;g__Calcaritermes;s__temnocephalus,542,95,259,323,172,359,235,777,314,448,747,404,0,140,66,498,0,0,0,0,20,89,92,107,69,120,34,62,646,4,82,73,60,39,22,109,119,53,50,107
BOLD:AEF1397,k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Kalotermitidae;g__Neotermes;s__,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEF1394,k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Kalotermitidae;g__Neotermes;s__castaneus,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BOLD:AEF1395,k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Kalotermitidae;g__Neotermes;s__castaneus,53,50,18,0,0,51,9,20,9,52,58,31,23,0,0,0,0,0,0,19,0,19,0,0,106,0,47,13,81,0,4,54,31,85,26,27,82,0,35,29
BOLD:ACB8679,k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Kalotermitidae;g__Neotermes;s__holmgreni,0,0,1,1,0,0,0,0,0,79,732,54,2,2,3,76,448,0,133,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX:326465,k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Termitidae;g__Nasutitermes;s__ephratae,0,0,0,0,0,0,0,1,190,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AAP9617,k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Termitidae;g__Nasutitermes;s__nigriceps,0,0,0,1,0,0,0,1,499,1,0,0,0,0,2,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ACL7065,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
BOLD:ADS0210,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,6,0,0,3,0,0,2,1,1,0,0,1,0,0,0,0,1,0
BOLD:ADS0212,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADS0567,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,91,2,0,0,0,0,5,0,1,8,0,0,0,1,7,0,2,27,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0
BOLD:ADS1907,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
BOLD:ADS3167,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,0,0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADS3996,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADS5490,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,2,2,28,8,13,11,17,0,0,3,1,2,14,10,3,25,14,18,21,3,0,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0
BOLD:ADS5770,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,11,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADS8968,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,74,49,0,0,0,35,0,0,47,0,0,0
BOLD:ADT0802,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
BOLD:ADT3290,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BOLD:ADT6010,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,1,0,0,12,0,0,0,0,41,2,0,0,21,1,0,1,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADT6453,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,46,7,54,0,3,1,0,0,6,40,0,56,2,0,25,0,54,13
BOLD:ADT8620,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,1,0,1,1,20,7,0,21,38,0,9,0,0,0,5,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADT8787,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
BOLD:ADT9330,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADU0520,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,43,0,45,125,9,44,117,6,0,9,8,5,0,33,0,36,0,0,0,0,0,2,2,0,4,2,4,5,3,13,44,7,2,6,0,2,0,0,0,15
BOLD:ADU0522,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,11,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,4,0,0,0,0,0
BOLD:ADU0786,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,8,0,0,13,31,0,0,2,1,0,162,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADU1229,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,30,0,0,0,0,28,0,1,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADU1309,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADU1916,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0
BOLD:ADU2697,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
BOLD:ADU2941,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADU3268,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
BOLD:ADU3685,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,57,0,47,1429,89,3536,212,17,1551,83,41,2242,0,89,0,94,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,0,5,0,1,0,0,0,11
BOLD:ADU5963,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0
BOLD:ADU6281,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADV0235,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADV0883,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,3,0,0,0,0,0,2,10,0,1,1,3,0,0,21,23,24,0,20,0,0,0,1,1,1,10,2,2,5,0,9,0,0,3,1,0,2,2,0,7
BOLD:ADV1934,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,3,5,8,0,8,0,23,26,6,0,0,0,3,0,0,0
BOLD:ADV2306,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,1645,1062,58,109,62,157,17,79,76,42,149,357,1824,0,0,50,106,0,60,793,200,0,2760,70,38,105,172,12,381,1,46,97,0,29,235,139,228,20,144,102
BOLD:ADV3846,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADV3847,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADV4408,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0
BOLD:ADV4545,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADV4547,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,2,0,0,1,3,0,0,0,0,0,13,3,0,0,1,1,0,0,0,0,0,9,0,6,3,2,2,2,3,0,0,0,0,2,0,0,0,1,0,5
BOLD:ADV4849,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0
BOLD:ADV5181,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,0,0,0,0,1,0,4,0,0,1,0,0,0
BOLD:ADV6056,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEO4762,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BOLD:ACR8214,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
BOLD:ADA7150,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,7,30,11,5,20,7,9,30,20,0,27,1,70,0,0,14,49,0,97,68,1,3,2,0,4,3,1,0,2,1,8,1,0,0,0,4,0,0,0,0
BOLD:ADP3080,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADT1120,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,0,0,4,113,90,71,28,26,25,41,72,27,0,48,85,50,0,0,0,101,0,1,3,1,0,4,4,2,3,0,0,0,0,0,0,0,5,0,0,0
BOLD:ADU8734,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,37,150,91,113,94,38,7,71,94,115,36,2,0,25,157,62,61,112,67,85,2,0,2,3,1,7,2,7,13,0,2,2,3,3,0,0,0,0,0,1
BOLD:ADV4550,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,7,19,10,54,8,43,6,50,2,10,1,3,0,0,26,9,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0
BOLD:ADV8788,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,0,0,0,0,0,0,0,0,4,13,0,0,2,0,0,8,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
BOLD:ADV9182,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,0,8,9,0,0,11,0,0,0,0,11,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
BOLD:AEF6816,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEK5848,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
BOLD:AEK9634,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEM0489,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;g__;s__,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AAQ1028,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthicidae;g__Stricticollis;s__tobias,0,0,0,0,0,0,0,159,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
