sampleId,sequences,classification,bin_uri
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Oecophoridae;g__Lepidotarsa;s__Lepidotarsa sp. ANIC4,BOLD:ABY0075
DNA-LT-WHE2-MAR2021-B,74,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;g__Passelgis;s__Passelgis xanthothricalis,BOLD:AEA6081
DNA-LT-WHE2-MAR2021-B,3,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tachinidae;g__Malaisetach38;s__Malaisetach38 Malaise0072,BOLD:ADB4134
DNA-LT-WHE2-MAR2021-B,3,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Chrysomelidae;g__;s__,BOLD:AER6591
DNA-LT-WHE2-MAR2021-B,50,k__Animalia;p__Arthropoda;c__Insecta;o__Orthoptera;f__Trigonidiidae;g__;s__,BOLD:ADS5402
DNA-LT-WHE2-MAR2021-B,7,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Oecophoridae, Notodontidae, Depressariidae;g__notodonBioAlfa01, elachJanzen01, Oecophor01, Durrantia;s__elachJanzen01 Janzen226, Durrantia arcanella, notodonBioAlfa01 BioAlfa324, elachJanzen01 Janzen9347, Oecophor01 phillipsEPR01",BOLD:AAK9347
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__,BOLD:ADT4952
DNA-LT-WHE2-MAR2021-B,4,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;g__Apocephalus;s__,BOLD:ACW5413
DNA-LT-WHE2-MAR2021-B,34,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Staphylinidae;g__;s__,BOLD:AEW1492
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Bombycidae;g__Quentalia;s__Quentalia sp.,BOLD:AAA6152
DNA-LT-WHE2-MAR2021-B,29,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Staphylinidae;g__;s__,BOLD:AEU2719
DNA-LT-WHE2-MAR2021-B,9,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;g__phyBioLep01;s__phyBioLep01 BioLep14,BOLD:AAA9036
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sphaeroceridae;g__Rachispoda;s__,BOLD:AEM3179
DNA-LT-WHE2-MAR2021-B,2,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__,BOLD:ADS6210
DNA-LT-WHE2-MAR2021-B,2,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Goniohelia;s__Goniohelia Poole01DHJ01, Goniohelia Poole01DHJ02, Goniohelia gallinago",BOLD:AAC2044
DNA-LT-WHE2-MAR2021-B,134,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Arugisa;s__Arugisa Poole10,BOLD:AAE2160
DNA-LT-WHE2-MAR2021-B,1,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Gabyna, Empelathra, Agyra;s__Gabyna placida, Agyra squamivaria, Empelathra pindarus",BOLD:ACE7636
DNA-LT-WHE2-MAR2021-B,17,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Coeriana;s__,BOLD:ADU8175
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__Caeciliusidae;g__;s__,BOLD:AEO7015
DNA-LT-WHE2-MAR2021-B,2,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae, Crambidae;g__chrysaugBioAlfa01, acentroBioLep01;s__acentroBioLep01 BioLep12, chrysaugBioAlfa01 BioAlfa293",BOLD:AAA2888
DNA-LT-WHE2-MAR2021-B,14,k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__,BOLD:AET0768
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;g__;s__,BOLD:ADE6609
DNA-LT-WHE2-MAR2021-B,19,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;g__Stenoma;s__Stenoma sp., Stenoma Janzen10, Stenoma Phillips543",BOLD:AAA0238
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__Prodiplosis;s__Prodiplosis floricola,BOLD:ACK3315
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Carabidae;g__;s__,BOLD:ACT7906
DNA-LT-WHE2-MAR2021-B,2,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__unclassified Lepidoptera, Depressariidae;g__lepJanzen01, Ethmia;s__Ethmia elutella, lepJanzen01 Janzen01",BOLD:AAF4624
DNA-LT-WHE2-MAR2021-B,6,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__;g__;s__,BOLD:AEZ3012
DNA-LT-WHE2-MAR2021-B,16,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;g__Antaeotricha;s__Antaeotricha incrassataDHJ03,BOLD:AAA0139
DNA-LT-WHE2-MAR2021-B,2,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Cymotricha, gelJanzen01;s__Cymotricha CCDB-30457-D08, gelJanzen01 Janzen596",BOLD:AAH7016
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Carabidae;g__;s__,BOLD:AER6344
DNA-LT-WHE2-MAR2021-B,3,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;g__Megaselia;s__,BOLD:ACK4793
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__,BOLD:AEO8512
DNA-LT-WHE2-MAR2021-B,2,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Mordellidae;g__;s__,BOLD:AES0397
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__,BOLD:AEN4541
DNA-LT-WHE2-MAR2021-B,55,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__,BOLD:ACL6682
DNA-LT-WHE2-MAR2021-B,2,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__,BOLD:ADV1934
DNA-LT-WHE2-MAR2021-B,20,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__ereBioLep01;s__erebioLep01 BioLep3432,BOLD:ADY3432
DNA-LT-WHE2-MAR2021-B,19,k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cixiidae;g__;s__,BOLD:ADU9602
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Staphylinidae;g__;s__,BOLD:ACN5379
DNA-LT-WHE2-MAR2021-B,3,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Notodontidae, unclassified Lepidoptera;g__Disphragis, lepJanzen01;s__Disphragis onerosaDHJ01, lepJanzen01 Janzen01",BOLD:AAB5757
DNA-LT-WHE2-MAR2021-B,2,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Hyamia;s__Hyamia palpitatalis,BOLD:AEC2070
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Trichoptera;f__Leptoceridae;g__Nectopsyche;s__Nectopsyche gemmoides,BOLD:ACG0437
DNA-LT-WHE2-MAR2021-B,17,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__unclassified Lepidoptera, Crambidae;g__lepJanzen01, Ategumia;s__Ategumia lotanalisDHJ09, lepJanzen01 Janzen01",BOLD:AAB0982
DNA-LT-WHE2-MAR2021-B,4,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__;s__,BOLD:ADV0588
DNA-LT-WHE2-MAR2021-B,21,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Casandria;s__Casandria insignis,BOLD:AAM8872
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__,BOLD:ADU4016
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__,BOLD:ADT3663
DNA-LT-WHE2-MAR2021-B,1,k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;g__Carthaeomorpha;s__Carthaeomorpha rufipes,BOLD:AAU2032
